1	192	32.1	100851	39.5	100851	39.14	88565	80	33.3	1.52	3.49	531.37
2	187	32.0	100860	39.34	100853	39.85	88482	80	33.3	1.57	6.42	388.38
3	189	31.9	100851	39.36	100853	39.94	87945	79	33.1	1.50	2.36	492.69
4	187	31.9	100848	40.39	100850	39.16	88158	80	33.3	1.57	4.41	504.83
5	193	32.0	100853	39.41	100847	39.32	88152	80	33.4	1.52	2.9	432.17
6	191	32.0	100849	39.57	100850	39.47	88762	80	33.3	1.54	4.42	527.12
7	192	32.0	100853	38.91	100856	38.68	88643	80	33.2	1.52	1.83	365.26
8	196	32.1	100855	38.96	100851	39.06	88575	80	33.1	1.53	3.15	404.51
9	194	32.0	100854	39.55	100858	39.06	89340	81	33.2	1.53	5.7	425.72
10	192	32.0	100848	39.85	100855	39.31	89250	81	33.3	1.54	4.8	399.66
11	192	32.0	100850	38.86	100848	38.8	89379	81	33.4	1.53	1.86	524.72
12	194	32.0	100854	39.12	100857	39.08	87818	79	33.4	1.49	6.31	365.1
13	194	32.0	100852	39.27	100858	38.54	89395	81	33.1	1.49	6.35	492.43
14	193	32.1	100859	38.92	100861	39.02	87455	79	33.1	1.47	1.49	436.69
15	193	32.0	100849	39.71	100856	39.1	86592	78	33.3	1.48	4.1	448.99
16	191	32.0	100863	38.95	100855	38.87	86460	78	33.2	1.56	3.62	368.13
17	195	32.0	100852	39.41	100861	38.78	87077	79	33.3	1.54	4.87	486.58
18	195	32.0	100856	39.71	100855	38.86	87288	79	33.2	1.45	3.85	545.72
19	194	32.0	100859	39.17	100862	38.92	87857	79	33.2	1.47	6.61	416.12
20	192	32.1	100857	39.28	100853	39.02	86929	79	33.1	1.44	5.34	458.27
21	194	32.0	100860	39.55	100855	39.45	87001	79	33.0	1.49	6.74	520.71
22	197	32.1	100847	38.95	100858	38.56	87620	79	33.4	1.52	2.02	428.92
23	195	32.0	100855	39.52	100858	39.13	87842	79	33.4	1.53	5.97	555.31
24	192	32.0	100853	39.34	100853	39.14	87427	79	33.2	1.58	4.04	402.5
25	195	32.0	100854	39.22	100865	38.63	87143	79	33.2	1.47	6.69	525.83
26	196	32.0	100864	38.91	100858	39.1	87593	79	33.4	1.46	3.21	451.98
27	196	32.0	100852	39.39	100855	39.78	87608	79	33.2	1.54	5.16	514.19
28	193	32.0	100853	39.7	100848	39.52	87491	79	33.2	1.50	3.33	411.47
29	193	32.1	100851	39.17	100859	39.19	88029	80	33.1	1.57	2.29	484.77
30	193	32.0	100851	39.74	100849	39.18	87959	79	33.3	1.51	4.99	503.89
31	197	32.0	100845	38.91	100853	39.83	88463	80	33.2	1.49	3.4	417.29
32	193	32.1	100850	39.87	100857	39.4	88708	80	33.3	1.59	7.04	420.58
33	193	32.1	100850	39.06	100852	38.79	87880	79	33.2	1.45	3.62	415.66
34	192	32.0	100848	39.4	100850	39.25	88178	80	33.3	1.57	3.28	531.95
35	190	32.0	100851	39.57	100850	39.46	88785	80	33.3	1.50	4.37	544.13
36	192	32.0	100863	38.7	100841	39.81	88164	80	33.4	1.47	4.99	502.15
37	194	32.0	100850	39.96	100853	39.69	88145	80	33.4	1.53	1.67	422.33
38	191	32.0	100851	39.02	100850	38.9	88451	80	33.2	1.56	3.76	447.55
39	189	32.0	100847	39.61	100854	39.73	88732	80	33.4	1.52	6.75	536.81
40	200	32.0	100851	40.46	100850	39.54	88772	80	33.3	1.47	1.87	536.86
41	197	32.0	100849	39.93	100841	39.47	88802	80	33.3	1.52	6.11	478.05
42	189	32.0	100852	40.54	100852	40.01	88426	80	33.2	1.55	2.53	562.25
43	189	32.1	100849	39.49	100851	39.23	88607	80	33.3	1.55	1.65	410.33
44	191	31.9	100851	39.71	100854	39.4	88667	80	33.2	1.56	5.44	441.53
45	190	32.0	100847	39.51	100852	39.6	88604	80	33.1	1.50	1.77	482.61
46	193	32.0	100851	39.68	100857	39.6	88171	80	33.1	1.54	3.47	454.69
47	190	32.0	100856	39.43	100857	39.42	88813	80	33.2	1.49	5.54	418.77
48	197	32.0	100851	39.76	100851	39.08	88121	80	33.4	1.56	4.52	523.11
49	192	32.0	100844	39.9	100843	39.79	88511	80	33.2	1.52	5.14	459.23
50	194	32.1	100850	39.95	100850	39.8	88196	80	33.2	1.52	5.21	494.15
51	193	32.0	100860	38.87	100850	38.93	88540	80	33.2	1.47	3.91	530.59
52	191	32.0	100858	39.2	100857	39.05	88149	80	33.2	1.48	6.97	448.93
53	191	32.0	100846	38.97	100854	39.3	88314	80	33.3	1.56	3.29	548.93
54	194	31.9	100851	39.12	100851	39.54	88577	80	33.3	1.48	3.78	453.9
55	191	32.0	100848	39.83	100844	39.58	88657	80	33.2	1.52	1.99	491.96
56	193	31.9	100853	39.81	100852	39.83	88651	80	33.2	1.50	1.87	515.91
57	193	32.0	100851	39.11	100849	39.3	88530	80	33.1	1.53	6.07	567.11
58	195	32.0	100856	39.78	100849	39.25	88783	80	33.2	1.58	5.09	453.39
59	193	32.0	100856	39.19	100852	39.29	88892	80	33.2	1.52	5.47	454.51
60	194	32.0	100855	39.68	100843	39.63	87975	79	33.3	1.55	4.92	374.65
61	196	32.0	100851	39.82	100844	40.17	88532	80	33.2	1.53	1.83	379.74
62	199	32.0	100854	39.45	100848	39.72	88195	80	33.3	1.54	2.12	372.97
63	194	32.0	100846	39.82	100848	39.45	88611	80	33.2	1.47	6.91	568.31
64	198	32.0	100854	39.14	100854	39.68	87923	79	33.1	1.55	0.96	484.31
65	199	32.0	100848	39.98	100854	39.45	87935	79	33.3	1.50	4.33	527.57
66	197	31.9	100849	38.93	100853	39.66	88040	80	33.3	1.58	4.41	492.66
67	195	32.0	100851	39.42	100847	39.52	88313	80	33.3	1.53	6.38	522.91
68	196	31.9	100845	39.27	100853	39.37	87707	79	33.1	1.57	6.4	411.04
69	207	31.9	100854	39.21	100850	39.65	87918	79	33.3	1.56	3.38	466.23
70	205	32.0	100852	39.58	100853	39.01	88333	80	33.1	1.55	5.89	551.2
71	196	32.0	100853	39.8	100858	39.56	88321	80	33.3	1.59	6.33	480.47
72	196	32.0	100846	39.1	100857	39.26	87941	79	33.2	1.48	4.75	447.73
73	195	32.1	100846	39.46	100849	39.81	88089	80	33.2	1.57	6.15	415.42
74	195	32.0	100853	38.84	100854	39.49	88689	80	33.1	1.56	6.1	531.61
75	197	32.0	100855	39.26	100852	39.46	88860	80	33.3	1.52	5.65	465.11
76	195	32.0	100856	39.61	100847	40.28	87902	79	33.4	1.53	5.07	548.24
77	200	32.0	100845	38.98	100853	39.28	88519	80	33.2	1.52	12.91	448.4
78	197	32.0	100847	39.29	100851	39.68	88490	80	33.2	1.59	8.64	488.94
79	199	32.0	100852	39.44	100854	39.02	88210	80	33.4	1.53	5.69	555.56
80	203	32.0	100856	39.08	100855	39.3	87919	79	33.3	1.55	6.13	568.98
81	201	32.0	100852	39.43	100847	40.13	88016	80	33.2	1.46	2.99	555.0
82	199	32.0	100852	39.87	100854	39.65	88224	80	33.2	1.44	5.07	458.94
83	194	31.9	100840	39.57	100851	39.26	87999	79	33.2	1.45	5.68	481.9
84	200	32.0	100856	39.68	100851	39.51	88475	80	33.3	1.49	7.1	541.16
85	200	32.0	100856	38.94	100858	38.88	87646	79	33.1	1.58	4.96	379.25
86	196	31.9	100855	39.18	100854	39.47	88171	80	33.1	1.47	4.43	558.29
87	196	32.0	100855	39.64	100851	39.16	88421	80	33.1	1.45	5.46	511.36
