1	219	28.0	100851	39.52	100849	39.34	102941	93	29.2	2.22	9.58	450.37
2	218	28.0	100858	39.47	100852	39.95	102959	93	29.2	2.00	10.53	472.38
3	220	28.0	100850	39.38	100851	40.08	102779	93	29.2	2.11	9.78	537.69
4	216	27.9	100846	40.62	100849	39.28	102608	93	29.2	2.19	8.92	497.83
5	222	28.1	100853	39.42	100849	39.20	103245	93	29.4	2.02	10.29	387.17
6	220	28.0	100851	39.45	100852	39.34	103379	93	29.4	2.17	10.23	428.12
7	223	28.0	100852	39.02	100851	39.05	102866	93	29.3	1.76	8.73	364.26
8	225	28.0	100855	38.96	100850	39.19	103001	93	29.1	1.78	9.57	514.51
9	225	28.0	100853	39.65	100856	39.22	104142	94	29.2	2.24	9.56	462.72
10	221	28.0	100847	39.90	100855	39.37	104129	94	29.3	2.03	9.32	510.66
11	221	28.1	100852	38.70	100852	38.46	103770	94	29.4	2.15	8.94	444.72
12	225	28.0	100853	39.18	100857	39.07	102380	93	29.2	2.04	10.5	562.10
13	223	28.0	100851	39.33	100859	38.50	104118	94	29.2	2.09	10.75	364.43
14	222	28.0	100859	38.95	100860	39.07	101657	92	29.3	2.01	9.88	500.69
15	222	28.0	100851	39.61	100857	39.00	101113	91	29.2	1.90	10.03	473.99
16	220	28.1	100865	38.78	100855	38.87	100930	91	29.4	1.94	9.25	534.13
17	222	28.0	100852	39.45	100861	38.79	101698	92	29.1	1.97	11.47	447.58
18	226	28.1	100857	39.57	100858	38.63	102181	92	29.4	2.07	9.81	465.72
19	223	28.0	100859	39.19	100862	38.89	102302	93	29.4	2.01	11.01	413.12
20	223	27.9	100855	39.44	100852	39.11	102000	92	29.2	2.03	9.21	373.27
21	223	28.0	100862	39.42	100857	39.29	101617	92	29.1	2.17	11.53	490.71
22	226	28.1	100849	38.72	100862	38.27	101820	92	29.3	1.98	9.4	488.92
23	226	28.1	100855	39.50	100859	39.07	102145	92	29.2	1.85	11.71	449.31
24	223	28.0	100855	39.20	100855	38.98	101979	92	29.3	2.18	9.82	450.50
25	222	28.0	100856	39.09	100866	38.58	101663	92	29.2	2.23	10.36	542.83
26	225	28.0	100863	38.96	100854	39.39	102293	92	29.4	2.07	9.66	481.98
27	227	28.0	100853	39.37	100856	39.69	102144	92	29.4	1.83	9.55	542.19
28	224	28.0	100852	39.72	100847	39.62	102495	93	29.3	1.88	10.13	477.47
29	224	28.0	100850	39.22	100857	39.31	102155	92	29.1	1.84	10.68	526.77
30	224	28.0	100854	39.52	100853	38.82	103086	93	29.4	1.83	9.29	494.89
31	224	28.0	100846	38.80	100856	39.61	102821	93	29.2	2.15	11.76	425.29
32	224	28.0	100849	39.89	100856	39.49	102934	93	29.4	1.91	10.23	399.58
33	220	28.1	100851	39.03	100850	38.88	102618	93	29.1	2.01	9.05	460.66
34	221	28.0	100850	39.26	100852	39.06	103137	93	29.2	2.08	10.45	379.95
35	221	28.0	100853	39.45	100853	39.25	103222	93	29.3	2.03	11.12	459.13
36	219	28.0	100860	38.95	100840	39.89	103054	93	29.3	1.86	9.06	416.15
37	223	28.0	100848	40.11	100851	39.84	102566	93	29.3	2.24	9.58	421.33
38	220	28.1	100852	38.95	100851	38.83	103188	93	29.1	2.22	10.64	408.55
39	218	28.1	100847	39.61	100854	39.74	103217	93	29.3	1.95	10.54	553.81
40	231	28.0	100851	40.53	100850	39.48	102941	93	29.1	1.94	9.34	485.86
41	224	28.0	100848	39.99	100840	39.55	103406	94	29.3	2.01	10.52	383.05
42	218	27.9	100852	40.50	100853	39.94	103509	94	29.2	2.20	9.82	445.25
43	218	27.9	100848	39.60	100849	39.42	103508	94	29.2	1.97	9.6	389.33
44	218	28.1	100852	39.65	100855	39.31	103421	94	29.2	2.04	10.57	370.53
45	219	27.9	100849	39.34	100854	39.38	102755	93	29.3	1.97	9.33	489.61
46	220	28.0	100849	39.80	100856	39.64	102908	93	29.2	1.76	10.07	521.69
47	219	28.0	100856	39.42	100855	39.54	103125	93	29.3	2.22	10.23	409.77
48	228	27.9	100850	39.84	100850	39.19	102631	93	29.2	2.21	10.74	418.11
49	219	28.0	100847	39.70	100845	39.60	102666	93	29.4	2.10	9.68	476.23
50	223	28.0	100848	40.06	100849	39.94	102816	93	29.3	1.94	9.76	567.15
51	224	28.0	100859	38.94	100847	39.13	103227	93	29.4	2.25	11.8	419.59
52	222	28.0	100858	39.20	100859	38.95	102947	93	29.4	2.01	13.32	543.93
53	220	28.1	100845	39.05	100851	39.56	103181	93	29.1	2.15	9.89	557.93
54	223	28.0	100849	39.21	100849	39.69	103458	94	29.2	1.96	12.1	558.90
55	222	28.0	100848	39.86	100845	39.49	103663	94	29.3	1.77	8.97	373.96
56	224	28.1	100854	39.77	100853	39.76	102866	93	29.3	1.96	9.94	441.91
57	222	28.0	100850	39.19	100846	39.61	103327	93	29.2	2.13	10.35	548.11
58	224	28.0	100858	39.60	100855	38.78	103053	93	29.3	1.76	11.29	565.39
59	224	28.0	100855	39.26	100852	39.30	103024	93	29.3	2.08	10.17	515.51
60	223	28.0	100858	39.43	100845	39.47	102973	93	29.4	1.97	10.5	432.65
61	225	28.1	100852	39.77	100845	40.11	102713	93	29.3	1.83	9.59	386.74
62	226	28.0	100854	39.44	100848	39.78	103055	93	29.2	1.90	10.61	432.97
63	225	28.0	100848	39.69	100847	39.49	102993	93	29.3	1.99	11.42	552.31
64	227	27.9	100853	39.28	100854	39.66	102783	93	29.1	1.95	9.54	543.31
65	228	28.1	100847	40.08	100850	39.75	102658	93	29.3	2.06	10.48	403.57
66	228	28.0	100850	38.86	100856	39.46	102967	93	29.2	1.82	9.68	482.66
67	226	28.0	100850	39.51	100847	39.52	103044	93	29.2	2.02	10.44	439.91
68	225	28.1	100846	39.16	100853	39.37	102504	93	29.1	1.82	10.12	524.04
69	236	28.0	100855	39.16	100851	39.56	103039	93	29.3	2.18	10.41	517.23
70	234	28.1	100850	39.74	100850	39.26	102943	93	29.1	2.21	9.85	448.20
71	225	28.0	100854	39.74	100858	39.58	103013	93	29.2	2.05	10.82	401.47
72	225	28.0	100844	39.21	100852	39.65	102986	93	29.4	2.01	11.08	465.73
73	226	28.0	100848	39.22	100855	39.31	102956	93	29.2	2.20	10.67	389.42
74	224	28.1	100855	38.69	100856	39.33	102963	93	29.1	1.77	10.36	461.61
75	226	28.0	100854	39.33	100851	39.62	103408	94	29.3	2.03	12.89	476.11
76	224	28.0	100856	39.59	100845	40.42	102481	93	29.4	1.88	10.16	569.24
77	227	27.9	100843	39.16	100852	39.32	102605	93	29.2	2.09	17.73	520.40
78	228	28.0	100849	39.16	100852	39.59	103194	93	29.3	2.03	12.49	400.94
79	226	28.0	100849	39.66	100850	39.34	102777	93	29.2	2.23	9.92	413.56
80	230	28.0	100855	39.18	100853	39.46	102512	93	29.2	1.99	11.85	494.98
81	230	28.0	100852	39.40	100848	40.03	102715	93	29.2	1.76	9.7	530.00
82	226	27.9	100852	39.84	100855	39.61	102869	93	29.3	1.94	10.51	511.94
83	223	28.0	100840	39.56	100852	39.16	102822	93	29.2	1.75	9.88	378.90
84	229	28.1	100855	39.71	100851	39.52	102605	93	29.4	1.86	11.3	478.16
85	227	28.0	100854	39.06	100855	39.17	102461	93	29.2	2.17	10.1	406.25
86	225	28.0	100852	39.46	100854	39.46	102355	93	29.1	1.95	9.37	479.29
87	227	28.0	100857	39.52	100852	39.10	102993	93	29.3	1.88	10.14	387.36
88	230	28.1	100849	39.34	100858	38.89	103183	93	29.2	1.94	11.05	571.60
89	225	28.0	100850	39.79	100856	39.40	102652	93	29.3	2.02	11.3	504.95
90	228	27.9	100853	39.27	100851	38.99	102874	93	29.2	2.14	10.45	442.07
91	226	28.1	100855	39.12	100856	39.33	103026	93	29.3	1.83	9.82	471.04
92	225	28.1	100853	39.23	100851	39.59	102949	93	29.2	1.80	11.34	473.26
93	224	28.0	100853	39.61	100850	39.52	102398	93	29.1	2.04	11.07	535.58
94	222	27.9	100851	39.23	100849	39.64	102817	93	29.2	2.21	10.3	444.63
95	220	28.0	100861	39.18	100857	39.26	102858	93	29.1	1.76	10.04	531.48
96	220	28.0	100859	38.92	100857	39.54	103121	93	29.3	1.86	10.76	431.73
97	223	28.0	100850	40.11	100852	39.88	102569	93	29.1	1.90	9.72	540.54
98	223	28.0	100849	39.47	100854	39.55	102887	93	29.2	1.88	9.68	377.57
99	224	28.0	100846	39.40	100849	40.07	102777	93	29.3	2.23	9.75	526.51
100	223	28.0	100855	39.28	100860	39.37	103004	93	29.3	1.98	11.93	404.84
101	224	28.0	100855	39.55	100850	39.72	103000	93	29.2	2.17	9.88	574.89
102	222	28.0	100851	39.78	100843	40.03	102548	93	29.3	1.88	10.66	456.02
103	223	28.1	100854	39.82	100845	39.91	102531	93	29.3	1.88	10.39	535.09
104	222	28.0	100849	39.60	100853	39.51	102807	93	29.3	2.15	10.7	541.25
105	227	28.0	100854	39.30	100853	39.39	102763	93	29.1	1.94	8.77	513.16
106	230	28.0	100851	39.83	100852	39.42	102364	93	29.3	1.93	9.47	437.10
107	223	28.1	100850	39.37	100855	39.46	102926	93	29.2	1.97	10.14	501.25
108	223	28.0	100852	39.00	100850	38.99	102928	93	29.2	1.89	9.39	520.28
109	223	28.1	100853	39.34	100853	39.30	103462	94	29.2	2.22	10.69	476.39
110	226	28.0	100854	39.59	100852	39.25	102955	93	29.2	2.17	10.44	422.49
111	224	28.0	100859	39.44	100848	39.59	103153	93	29.3	2.16	9.19	442.45
112	223	27.9	100851	39.50	100848	39.84	103262	93	29.1	1.98	10.08	441.53
113	224	28.0	100852	39.36	100859	38.69	103161	93	29.4	2.14	10.62	574.78
114	225	28.0	100853	39.57	100854	39.87	102881	93	29.1	1.87	10.25	469.86
115	223	28.0	100852	39.53	100849	39.55	103011	93	29.2	1.75	10.7	434.00
116	227	28.0	100846	39.48	100851	39.26	103297	93	29.2	2.20	10.19	2014.34
117	223	28.0	100853	39.41	100840	39.59	102886	93	29.1	1.83	12.56	2188.03
118	223	27.9	100841	39.36	100846	39.45	102647	93	29.3	1.88	9.09	2011.31
119	223	28.0	100836	38.65	100836	39.00	102511	93	29.2	2.15	10.32	1951.10
120	224	28.1	100836	38.63	100837	38.49	102901	93	29.3	1.84	9.85	1992.54
121	225	28.0	100838	37.30	100837	37.67	102931	93	29.3	1.91	8.8	2052.92
122	226	28.1	100834	37.58	100835	37.30	102469	93	29.4	1.77	10.82	1870.75
123	222	28.0	100826	37.66	100829	38.23	102925	93	29.1	2.04	10.06	2348.81
124	223	28.0	100824	37.68	100826	37.66	102951	93	29.2	2.05	10.71	1876.92
125	228	28.1	100820	37.37	100823	37.79	102659	93	29.3	1.89	10.35	2002.26
126	224	28.0	100819	37.13	100823	37.31	102746	93	29.2	2.21	10.62	2141.23
127	226	28.0	100825	36.92	100827	36.62	102723	93	29.2	2.01	10.33	557.76
128	227	28.0	100818	37.00	100819	37.25	103037	93	29.4	1.88	9.36	456.53
129	234	28.0	100825	36.55	100819	37.13	102922	93	29.2	2.16	10.76	387.71
130	225	28.0	100825	37.12	100822	37.37	102751	93	29.2	1.77	10.81	535.94
131	223	28.0	100817	37.59	100820	37.05	102784	93	29.2	2.20	10.98	402.53
132	224	28.0	100819	37.06	100820	37.30	102719	93	29.2	1.87	11.24	437.71
133	225	27.9	100823	36.55	100823	36.93	102520	93	29.2	2.04	10.44	499.82
134	228	28.1	100816	37.40	100821	37.09	102211	92	29.3	2.23	9.46	531.84
135	230	27.8	100823	36.83	100823	36.77	102430	93	28.9	2.14	12.01	409.13
136	235	27.7	100823	36.92	100825	36.74	102765	93	28.6	1.93	23.53	429.50
137	229	27.4	100816	37.01	100821	36.90	102215	92	28.4	2.10	16.3	526.58
138	228	27.2	100819	36.92	100821	37.41	102287	92	28.3	2.17	13.68	521.35
139	228	27.0	100815	37.33	100822	37.20	102369	93	28.2	1.96	10.99	471.00
140	228	26.8	100820	37.26	100822	37.14	102283	92	27.9	2.24	9.51	492.19
141	228	26.5	100821	37.21	100823	37.49	102360	93	27.8	2.15	10.06	445.40
142	226	26.4	100820	36.79	100817	37.37	101746	92	27.5	1.87	12.88	552.00
143	226	26.2	100827	36.23	100818	37.01	102333	93	27.2	1.82	10.71	439.29
144	225	25.9	100823	37.10	100819	37.00	102734	93	27.1	2.23	12.08	556.05
145	217	26.1	100819	36.47	100821	37.18	102571	93	27.3	1.92	18.61	389.44
146	216	26.1	100825	37.03	100822	37.69	102361	93	27.4	1.90	11.39	572.80
147	216	26.0	100820	37.07	100815	37.41	102355	93	27.2	1.75	10.79	423.71
148	221	26.0	100819	37.20	100823	36.67	102775	93	27.1	1.79	10.38	479.58
149	221	26.1	100818	37.18	100810	37.10	101947	92	27.2	1.90	10.69	416.94
150	218	26.0	100816	37.56	100814	38.20	102278	92	27.1	1.80	10.25	436.09
151	219	26.1	100819	37.38	100818	37.26	101961	92	27.3	2.03	12.09	442.62
152	226	26.0	100821	37.06	100819	36.79	102428	93	27.2	1.78	9.55	399.75
153	216	26.0	100817	37.46	100816	37.81	101778	92	27.4	2.12	10.99	503.77
154	216	26.1	100819	37.40	100815	37.05	102096	92	27.1	1.85	12.08	471.15
155	218	26.0	100812	37.35	100818	36.76	102400	93	27.2	1.84	11.58	495.90
156	218	26.0	100814	37.48	100807	37.20	102496	93	27.3	1.87	16.28	382.04
157	219	26.1	100811	37.85	100822	37.10	101615	92	27.2	2.10	11.18	483.40
158	218	26.1	100823	37.18	100823	36.80	102094	92	27.4	1.89	9.45	411.44
159	217	26.1	100816	37.00	100815	37.00	101976	92	27.3	1.83	8.66	487.42
160	231	26.2	100822	36.82	100824	36.75	102216	92	27.3	2.23	10.71	408.65
161	224	26.0	100824	37.38	100824	36.79	102046	92	27.3	2.19	10.7	450.90
162	218	26.1	100832	36.40	100824	36.81	101743	92	27.2	2.22	9.64	552.04
163	216	26.1	100819	37.04	100827	37.29	102395	93	27.3	1.99	11.49	524.35
164	215	26.1	100826	36.75	100828	36.27	102228	92	27.2	2.04	9.47	545.31
165	215	26.0	100824	36.58	100832	36.34	102426	93	27.2	1.88	9.05	414.36
166	216	26.0	100826	37.21	100816	37.17	102166	92	27.2	1.84	10.39	537.47
167	216	26.1	100815	36.83	100823	36.16	102268	92	27.2	2.07	9.93	425.63
168	216	26.0	100824	36.18	100830	36.64	102599	93	27.2	1.89	10.59	554.80
169	217	26.1	100830	36.18	100824	36.59	102330	93	27.4	2.03	10.27	494.01
170	216	26.2	100820	36.92	100824	36.86	102152	92	27.3	2.21	10.72	490.21
171	216	26.0	100824	36.64	100824	36.66	102394	93	27.2	1.90	10.64	413.02
172	213	26.1	100820	36.84	100813	37.03	102561	93	27.4	1.80	21.33	511.99
173	218	26.1	100820	37.18	100830	36.30	102621	93	27.2	2.04	9.45	527.79
174	220	26.1	100822	37.01	100826	36.52	101928	92	27.3	2.17	13.82	516.96
175	216	26.1	100825	36.42	100826	36.71	102237	92	27.4	1.82	8.94	468.75
176	226	26.1	100833	36.09	100824	36.67	102002	92	27.2	2.03	16.21	539.77
177	214	26.0	100828	36.55	100828	36.17	101879	92	27.2	1.81	13.89	498.42
178	227	26.0	100821	37.02	100822	36.78	101831	92	27.2	1.82	10.04	471.32
179	224	26.1	100828	36.53	100825	36.36	101822	92	27.3	2.09	11.89	516.56
180	221	26.2	100826	37.14	100823	36.70	101942	92	27.2	2.05	10.03	459.28
181	216	26.1	100820	36.92	100823	37.20	101567	92	27.3	1.97	14.54	497.34
182	216	26.1	100821	36.83	100814	36.83	102146	92	27.1	1.85	11.0	486.51
183	216	26.1	100824	37.09	100822	36.89	102440	93	27.2	1.92	10.97	577.69
184	215	26.1	100824	36.56	100821	36.97	102698	93	27.3	2.22	12.01	456.92
185	221	26.1	100820	36.86	100826	36.95	101921	92	27.1	1.80	12.45	441.38
186	216	26.2	100826	36.62	100825	37.20	102205	92	27.2	1.87	10.21	390.41
187	216	26.1	100819	37.15	100818	37.08	102051	92	27.2	2.19	16.4	570.94
