1	210	27.7	100849	39.67	100850	39.29	88503	80	28.99	1.59	5.22	516.37
2	207	27.7	100860	39.37	100854	39.79	88492	80	28.8	1.48	5.27	392.38
3	211	27.8	100849	39.46	100851	40.05	88520	80	28.8	1.58	5.28	508.69
4	209	27.6	100846	40.6	100849	39.26	88493	80	28.98	1.53	1.72	373.83
5	213	27.7	100856	39.19	100850	39.12	88229	80	28.92	1.54	4.32	550.17
6	211	27.7	100849	39.57	100849	39.59	88448	80	29.02	1.48	4.26	452.12
7	212	27.7	100851	39.04	100852	38.99	88338	80	28.89	1.46	1.65	457.26
8	214	27.7	100855	39.0	100852	39.03	88442	80	28.97	1.45	5.57	509.51
9	216	27.7	100854	39.55	100856	39.24	89158	81	28.96	1.47	1.42	380.72
10	212	27.7	100846	39.97	100854	39.4	89450	81	28.88	1.56	2.57	555.66
11	212	27.7	100851	38.72	100850	38.63	89463	81	28.88	1.54	3.41	467.72
12	216	27.8	100854	39.11	100856	39.17	87564	79	29.02	1.5	3.93	397.1
13	216	27.6	100850	39.46	100857	38.69	89491	81	28.83	1.49	5.9	535.43
14	213	27.7	100862	38.68	100865	38.7	87270	79	28.83	1.54	3.03	553.69
15	211	27.6	100850	39.67	100857	39.0	86416	78	29.0	1.57	5.18	472.99
16	211	27.6	100865	38.72	100856	38.77	86065	78	29.01	1.53	1.98	409.13
17	213	27.7	100853	39.35	100860	38.82	86894	78	28.91	1.57	6.59	371.58
18	217	27.7	100858	39.48	100857	38.68	87043	79	29.07	1.52	5.74	475.72
19	212	27.6	100857	39.33	100860	39.08	87299	79	28.98	1.49	6.96	546.12
20	212	27.7	100855	39.4	100851	39.14	86969	79	28.93	1.53	3.37	417.27
21	214	27.6	100862	39.45	100856	39.33	87130	79	28.76	1.55	4.1	552.71
22	215	27.7	100849	38.73	100861	38.35	87533	79	29.07	1.48	1.45	404.92
23	215	27.8	100852	39.75	100856	39.35	87875	79	29.06	1.46	5.07	531.31
24	214	27.7	100855	39.14	100858	38.76	87092	79	28.95	1.54	2.97	431.5
25	213	27.6	100856	39.12	100868	38.41	87213	79	28.88	1.59	3.26	537.83
26	216	27.8	100863	38.97	100856	39.23	87898	79	28.94	1.58	5.87	460.98
27	216	27.6	100850	39.55	100855	39.73	87893	79	28.92	1.45	5.16	499.19
28	213	27.7	100854	39.6	100848	39.49	87466	79	29.01	1.56	4.61	388.47
29	213	27.7	100848	39.39	100854	39.56	87814	79	28.96	1.53	4.53	449.77
30	213	27.7	100852	39.66	100850	39.09	88478	80	28.98	1.54	6.05	476.89
31	215	27.7	100845	38.92	100856	39.62	88730	80	28.88	1.57	3.26	439.29
32	213	27.7	100848	40.04	100857	39.43	88754	80	29.06	1.59	6.71	519.58
33	213	27.7	100853	38.83	100853	38.69	87932	79	28.85	1.53	5.57	433.66
34	210	27.6	100849	39.36	100849	39.32	88466	80	28.88	1.49	5.98	376.95
35	210	27.7	100851	39.58	100852	39.31	88367	80	28.96	1.47	4.36	514.13
36	210	27.7	100863	38.71	100842	39.78	88193	80	28.89	1.5	3.0	539.15
37	214	27.7	100847	40.2	100849	40.02	88139	80	28.92	1.46	2.41	414.33
38	211	27.7	100849	39.16	100847	39.17	88508	80	28.89	1.48	6.3	545.55
39	209	27.7	100847	39.58	100851	39.98	88931	80	28.99	1.45	6.45	383.81
40	220	27.7	100854	40.25	100855	39.06	88835	80	28.97	1.51	3.08	547.86
41	215	27.7	100847	40.06	100840	39.6	88901	80	28.89	1.54	3.07	495.05
42	209	27.6	100852	40.48	100852	40.02	88645	80	28.88	1.46	4.98	382.25
43	211	27.7	100849	39.5	100852	39.16	88660	80	29.06	1.46	1.14	496.33
44	209	27.7	100850	39.79	100853	39.46	88330	80	29.03	1.54	3.5	468.53
45	212	27.8	100847	39.51	100853	39.51	88577	80	28.83	1.5	1.28	387.61
46	211	27.7	100850	39.74	100857	39.57	88427	80	28.9	1.44	1.13	487.69
47	210	27.7	100854	39.54	100857	39.44	88994	80	28.83	1.54	2.33	543.77
48	219	27.6	100848	40.01	100847	39.45	88171	80	29.0	1.46	4.24	375.11
49	212	27.7	100844	39.9	100842	39.81	87947	79	28.88	1.48	2.4	433.23
50	214	27.8	100847	40.18	100848	39.97	88172	80	28.99	1.52	3.65	415.15
