1	167	29.5	101161	14.51	101169	14.64	105764	96	31.18	1.58	3.33	509.96
2	165	29.6	101161	14.35	101168	14.16	105850	96	31.18	1.54	10.06	481.67
3	167	29.6	101165	14.33	101162	14.78	105396	95	31.26	1.54	4.93	513.69
4	165	29.7	101163	14.88	101158	14.74	105591	95	31.13	1.58	10.45	448.1
5	169	29.7	101159	14.51	101156	13.92	105646	96	31.27	1.5	8.17	473.02
6	167	29.7	101166	14.27	101164	14.77	105695	96	31.08	1.45	5.56	520.34
7	169	29.8	101164	14.44	101164	13.75	105342	95	31.13	1.51	1.62	452.44
8	166	29.7	101164	14.6	101163	14.64	106004	96	31.16	1.47	7.05	538.45
9	169	29.7	101161	14.35	101165	13.68	105400	95	31.23	1.45	3.18	430.72
10	165	29.8	101159	14.23	101160	14.31	105812	96	31.09	1.54	6.3	363.08
11	168	29.8	101162	14.29	101166	14.55	105985	96	31.18	1.43	4.33	397.13
12	166	29.9	101161	14.53	101163	14.65	105575	95	31.34	1.56	9.65	379.42
13	168	29.8	101158	14.84	101163	14.4	105542	95	31.08	1.56	7.17	452.34
14	165	29.8	101156	14.66	101158	13.98	105799	96	31.09	1.53	5.92	373.41
15	166	29.8	101168	14.32	101167	13.79	105890	96	31.18	1.42	8.61	477.76
16	168	29.8	101165	14.37	101159	14.85	105303	95	31.28	1.44	5.69	504.03
17	166	29.8	101157	14.15	101162	14.69	105120	95	31.36	1.5	3.04	524.06
18	166	29.9	101166	14.46	101156	14.46	105580	95	31.14	1.58	8.97	386.2
19	165	29.8	101157	14.5	101168	14.49	105352	95	31.17	1.41	7.75	470.38
20	170	29.9	101158	14.64	101153	15.15	105568	95	31.24	1.43	5.12	545.46
21	168	29.8	101163	13.85	101164	14.26	105621	96	31.13	1.53	6.09	546.45
22	163	29.8	101163	14.29	101158	14.34	105623	96	31.13	1.57	7.59	390.75
23	165	29.8	101164	14.52	101163	14.74	105200	95	31.13	1.48	5.23	518.94
24	161	29.8	101164	14.5	101164	14.76	105443	95	31.19	1.47	3.73	483.01
25	164	29.8	101159	14.98	101158	14.26	105645	96	31.08	1.52	3.35	560.14
26	163	29.8	101161	14.14	101158	14.37	105607	96	31.19	1.51	8.55	385.34
27	167	29.8	101154	14.78	101158	14.4	105464	95	31.18	1.45	4.11	394.43
28	167	29.8	101165	14.4	101161	14.48	105604	96	31.21	1.45	7.93	444.74
29	168	29.8	101161	14.81	101160	14.09	105190	95	31.1	1.44	2.66	560.61
30	166	29.8	101156	14.7	101153	14.33	105774	96	31.08	1.43	2.22	404.58
31	168	29.9	101162	14.59	101162	14.39	105175	95	31.19	1.46	7.19	552.89
32	167	29.8	101166	14.6	101162	13.81	105374	95	31.13	1.55	2.14	547.03
33	168	29.9	101162	14.49	101160	14.98	105946	96	31.19	1.42	7.01	424.19
34	165	29.8	101163	14.61	101160	14.01	105869	96	31.13	1.53	4.82	383.27
35	165	29.9	101165	14.37	101161	14.35	105632	96	31.28	1.51	6.68	419.49
36	166	29.8	101163	14.03	101162	13.81	105647	96	31.3	1.57	9.42	502.68
37	166	29.8	101163	14.15	101166	14.11	105848	96	31.14	1.55	2.63	459.82
38	168	29.8	101162	14.18	101168	14.36	105986	96	31.19	1.42	2.26	513.83
39	169	29.9	101157	14.26	101161	14.51	105240	95	31.12	1.44	8.54	530.85
40	171	29.8	101164	14.66	101163	13.62	106034	96	31.23	1.45	9.98	486.93
41	166	29.7	101167	14.66	101161	14.31	105712	96	31.19	1.51	4.87	459.97
42	168	29.8	101162	14.35	101164	13.73	105748	96	31.29	1.51	8.65	443.08
43	171	29.8	101167	14.29	101159	14.25	104910	95	31.25	1.53	7.31	491.15
44	170	29.9	101163	13.77	101167	14.2	103958	94	31.2	1.56	4.18	562.21
45	166	29.8	101154	14.81	101161	14.77	102266	92	31.25	1.46	3.77	406.33
