1	231	30.7	100545.0	14.7	100864.0	14.9	107875	98	31.4	1.82	5.27	762.96
2	230	30.6	100545.0	14.4	100860.0	14.3	109046	99	31.8	1.85	2.21	789.67
3	229	30.6	100550.0	14.4	100850.0	14.9	107894	98	31.5	1.63	1.5	806.69
4	231	30.8	100549.0	14.9	100855.0	14.8	109106	99	31.5	1.83	6.66	793.1
5	233	30.6	100541.0	14.5	100853.0	13.9	108883	98	31.5	1.63	4.56	771.02
6	229	30.8	100553.0	14.3	100859.0	14.7	107951	98	31.7	1.82	3.52	766.34
7	232	30.7	100547.0	14.6	100853.0	14.0	107894	98	31.5	1.83	4.58	791.44
8	231	30.8	100548.0	14.7	100852.0	14.8	108029	98	31.7	1.84	8.35	771.45
9	232	30.8	100545.0	14.5	100860.0	13.8	107925	98	31.8	1.64	9.32	785.72
10	229	30.9	100544.0	14.5	100853.0	14.6	109100	99	31.7	1.62	8.54	772.08
11	229	30.9	100545.0	14.4	100858.0	14.9	108096	98	31.8	1.82	11.03	778.13
12	230	30.7	100545.0	14.4	100855.0	14.5	107904	98	31.9	1.82	5.1	779.42
13	232	30.9	100543.0	14.7	100858.0	14.4	107904	98	31.7	1.82	4.03	797.34
14	231	30.9	100540.0	14.8	100850.0	14.2	109028	99	31.7	1.83	7.78	787.41
15	231	30.7	100552.0	14.5	100862.0	14.0	107936	98	31.8	1.62	10.94	807.76
16	229	30.7	100550.0	14.3	100849.0	14.8	108775	98	31.7	1.63	11.89	799.03
17	229	30.7	100544.0	14.2	100852.0	14.7	108781	98	31.8	1.62	4.99	778.06
18	231	30.7	100553.0	14.4	100846.0	14.6	107763	97	31.5	1.63	7.27	772.2
19	230	30.7	100541.0	14.7	100861.0	14.7	108829	98	31.5	1.61	6.35	771.38
20	235	30.7	100542.0	14.7	100851.0	15.0	107569	97	31.8	1.82	4.54	765.46
21	231	30.7	100545.0	14.0	100861.0	14.3	108925	99	31.5	1.82	1.21	772.45
22	229	30.7	100549.0	14.3	100858.0	14.2	108974	99	31.5	1.63	4.47	798.75
23	229	30.9	100551.0	14.5	100862.0	14.7	108825	98	31.5	1.82	5.45	805.94
24	227	30.9	100546.0	14.7	100858.0	14.9	108752	98	31.5	1.61	2.45	772.01
25	229	30.9	100543.0	15.0	100853.0	14.3	107671	97	31.7	1.62	7.13	775.14
26	228	30.9	100544.0	14.3	100856.0	14.4	108899	98	31.7	1.62	9.19	795.34
27	231	30.7	100540.0	14.8	100848.0	14.4	107659	97	31.6	1.82	12.01	772.43
28	232	30.9	100551.0	14.4	100855.0	14.5	107704	97	31.7	1.84	3.67	777.74
29	232	30.9	100544.0	14.9	100849.0	14.3	108815	98	31.6	1.62	3.47	805.61
30	227	30.9	100542.0	14.7	100847.0	14.3	108969	99	31.7	1.63	6.79	811.58
31	233	30.7	100549.0	14.6	100860.0	14.4	107703	97	31.4	1.64	11.34	800.89
32	232	30.9	100548.0	14.7	100851.0	13.8	108873	98	31.5	1.81	7.27	795.03
33	230	30.9	100547.0	14.4	100859.0	14.7	109066	99	31.7	1.62	4.62	806.19
34	230	30.9	100550.0	14.6	100859.0	13.9	109186	99	31.5	1.83	11.23	793.27
35	231	30.7	100547.0	14.4	100855.0	14.3	108931	99	31.7	1.81	5.65	808.49
36	232	30.9	100545.0	14.1	100853.0	14.0	109112	99	31.5	1.83	11.58	803.68
37	231	30.7	100547.0	14.1	100860.0	14.0	109397	99	31.7	1.8	3.51	806.82
38	232	30.7	100545.0	14.4	100860.0	14.6	108270	98	31.5	1.62	6.82	769.83
39	230	30.7	100542.0	14.2	100858.0	14.4	107831	98	31.5	1.63	3.3	799.85
40	232	30.7	100548.0	14.8	100854.0	13.9	109196	99	31.8	1.82	9.89	791.93
41	232	30.9	100551.0	14.8	100849.0	14.5	108049	98	31.7	1.83	9.73	796.97
42	230	30.7	100547.0	14.4	100854.0	13.9	107824	98	31.8	1.64	7.61	805.08
